datetime,date,hour,cnt
2011-02-22 03:00:00,2011-02-22,3,0.0
2011-02-22 04:00:00,2011-02-22,4,0.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-22 01:00:00,2011-02-22,1,0.0
2011-02-22 02:00:00,2011-02-22,2,0.0
2011-02-22 03:00:00,2011-02-22,3,0.0
2011-02-22 04:00:00,2011-02-22,4,0.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-23 00:00:00,2011-02-23,0,6.0
2011-02-22 02:00:00,2011-02-22,2,0.0
2011-02-22 03:00:00,2011-02-22,3,0.0
2011-02-22 04:00:00,2011-02-22,4,0.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-23 00:00:00,2011-02-23,0,6.0
2011-02-23 01:00:00,2011-02-23,1,4.0
2011-02-22 03:00:00,2011-02-22,3,0.0
2011-02-22 04:00:00,2011-02-22,4,0.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-23 00:00:00,2011-02-23,0,6.0
2011-02-23 01:00:00,2011-02-23,1,4.0
2011-02-23 02:00:00,2011-02-23,2,1.0
2011-02-22 04:00:00,2011-02-22,4,0.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-23 00:00:00,2011-02-23,0,6.0
2011-02-23 01:00:00,2011-02-23,1,4.0
2011-02-23 02:00:00,2011-02-23,2,1.0
2011-02-23 03:00:00,2011-02-23,3,2.0
2011-02-22 05:00:00,2011-02-22,5,0.0
2011-02-22 06:00:00,2011-02-22,6,7.0
2011-02-22 07:00:00,2011-02-22,7,40.0
2011-02-22 08:00:00,2011-02-22,8,112.0
2011-02-22 09:00:00,2011-02-22,9,103.0
2011-02-22 10:00:00,2011-02-22,10,43.0
2011-02-22 11:00:00,2011-02-22,11,50.0
2011-02-22 12:00:00,2011-02-22,12,54.0
2011-02-22 13:00:00,2011-02-22,13,53.0
2011-02-22 14:00:00,2011-02-22,14,58.0
2011-02-22 15:00:00,2011-02-22,15,69.0
2011-02-22 16:00:00,2011-02-22,16,86.0
2011-02-22 17:00:00,2011-02-22,17,195.0
2011-02-22 18:00:00,2011-02-22,18,164.0
2011-02-22 19:00:00,2011-02-22,19,117.0
2011-02-22 20:00:00,2011-02-22,20,103.0
2011-02-22 21:00:00,2011-02-22,21,81.0
2011-02-22 22:00:00,2011-02-22,22,76.0
2011-02-22 23:00:00,2011-02-22,23,21.0
2011-02-23 00:00:00,2011-02-23,0,6.0
2011-02-23 01:00:00,2011-02-23,1,4.0
2011-02-23 02:00:00,2011-02-23,2,1.0
2011-02-23 03:00:00,2011-02-23,3,2.0
2011-02-23 04:00:00,2011-02-23,4,0.0
2011-02-23 04:00:00,2011-02-23,4,0.0
2011-02-23 05:00:00,2011-02-23,5,8.0
2011-02-23 06:00:00,2011-02-23,6,35.0
2011-02-23 07:00:00,2011-02-23,7,92.0
2011-02-23 08:00:00,2011-02-23,8,233.0
2011-02-23 09:00:00,2011-02-23,9,137.0
2011-02-23 10:00:00,2011-02-23,10,47.0
2011-02-23 11:00:00,2011-02-23,11,68.0
2011-02-23 12:00:00,2011-02-23,12,67.0
2011-02-23 13:00:00,2011-02-23,13,82.0
2011-02-23 14:00:00,2011-02-23,14,78.0
2011-02-23 15:00:00,2011-02-23,15,69.0
2011-02-23 16:00:00,2011-02-23,16,93.0
2011-02-23 17:00:00,2011-02-23,17,222.0
2011-02-23 18:00:00,2011-02-23,18,204.0
2011-02-23 19:00:00,2011-02-23,19,138.0
2011-02-23 20:00:00,2011-02-23,20,105.0
2011-02-23 21:00:00,2011-02-23,21,89.0
2011-02-23 22:00:00,2011-02-23,22,60.0
2011-02-23 23:00:00,2011-02-23,23,39.0
2011-02-24 00:00:00,2011-02-24,0,11.0
2011-02-24 01:00:00,2011-02-24,1,7.0
2011-02-24 02:00:00,2011-02-24,2,4.0
2011-02-24 03:00:00,2011-02-24,3,2.0
2011-02-24 04:00:00,2011-02-24,4,0.0
2011-02-24 05:00:00,2011-02-24,5,4.0
2011-02-24 06:00:00,2011-02-24,6,58.0
2011-02-24 07:00:00,2011-02-24,7,103.0
2011-02-24 08:00:00,2011-02-24,8,247.0
2011-02-24 09:00:00,2011-02-24,9,134.0
2011-02-24 10:00:00,2011-02-24,10,55.0
2011-02-24 11:00:00,2011-02-24,11,79.0
2011-02-24 12:00:00,2011-02-24,12,95.0
2011-02-24 13:00:00,2011-02-24,13,88.0
2011-02-24 14:00:00,2011-02-24,14,69.0
2011-02-24 15:00:00,2011-02-24,15,62.0
2011-02-24 16:00:00,2011-02-24,16,71.0
2011-02-24 17:00:00,2011-02-24,17,176.0
2011-02-24 18:00:00,2011-02-24,18,135.0
2011-02-24 19:00:00,2011-02-24,19,113.0
2011-02-24 20:00:00,2011-02-24,20,87.0
2011-02-24 21:00:00,2011-02-24,21,82.0
2011-02-24 22:00:00,2011-02-24,22,54.0
2011-02-24 23:00:00,2011-02-24,23,50.0
2011-02-25 00:00:00,2011-02-25,0,9.0
2011-02-25 01:00:00,2011-02-25,1,10.0
2011-02-25 02:00:00,2011-02-25,2,3.0
2011-02-25 03:00:00,2011-02-25,3,2.0
2011-02-25 04:00:00,2011-02-25,4,0.0
2011-02-25 05:00:00,2011-02-25,5,6.0
2011-02-25 06:00:00,2011-02-25,6,11.0
2011-02-25 07:00:00,2011-02-25,7,35.0
2011-02-25 08:00:00,2011-02-25,8,73.0
2011-02-25 09:00:00,2011-02-25,9,114.0
2011-02-25 10:00:00,2011-02-25,10,49.0
2011-02-25 11:00:00,2011-02-25,11,59.0
2011-02-25 12:00:00,2011-02-25,12,112.0
2011-02-25 13:00:00,2011-02-25,13,81.0
2011-02-25 14:00:00,2011-02-25,14,83.0
2011-02-25 15:00:00,2011-02-25,15,54.0
2011-02-25 16:00:00,2011-02-25,16,100.0
2011-02-25 17:00:00,2011-02-25,17,187.0
2011-02-25 18:00:00,2011-02-25,18,157.0
2011-02-25 19:00:00,2011-02-25,19,88.0
2011-02-25 20:00:00,2011-02-25,20,62.0
2011-02-25 21:00:00,2011-02-25,21,60.0
2011-02-25 22:00:00,2011-02-25,22,50.0
2011-02-25 23:00:00,2011-02-25,23,38.0
2011-02-26 00:00:00,2011-02-26,0,28.0
2011-02-26 01:00:00,2011-02-26,1,27.0
2011-02-26 02:00:00,2011-02-26,2,12.0
2011-02-26 03:00:00,2011-02-26,3,8.0
2011-02-27 05:00:00,2011-02-27,5,0.0
2011-02-27 06:00:00,2011-02-27,6,3.0
2011-02-27 07:00:00,2011-02-27,7,14.0
2011-02-27 08:00:00,2011-02-27,8,35.0
2011-02-27 09:00:00,2011-02-27,9,58.0
2011-02-27 10:00:00,2011-02-27,10,103.0
2011-02-27 11:00:00,2011-02-27,11,122.0
2011-02-27 12:00:00,2011-02-27,12,191.0
2011-02-27 13:00:00,2011-02-27,13,257.0
2011-02-27 14:00:00,2011-02-27,14,276.0
2011-02-27 15:00:00,2011-02-27,15,258.0
2011-02-27 16:00:00,2011-02-27,16,268.0
2011-02-27 17:00:00,2011-02-27,17,184.0
2011-02-27 18:00:00,2011-02-27,18,124.0
2011-02-27 19:00:00,2011-02-27,19,100.0
2011-02-27 20:00:00,2011-02-27,20,80.0
2011-02-27 21:00:00,2011-02-27,21,64.0
2011-02-27 22:00:00,2011-02-27,22,69.0
2011-02-27 23:00:00,2011-02-27,23,59.0
2011-02-28 00:00:00,2011-02-28,0,29.0
2011-02-28 01:00:00,2011-02-28,1,8.0
2011-02-28 02:00:00,2011-02-28,2,0.0
2011-02-28 03:00:00,2011-02-28,3,1.0
2011-02-28 04:00:00,2011-02-28,4,0.0
2011-02-28 02:00:00,2011-02-28,2,0.0
2011-02-28 03:00:00,2011-02-28,3,1.0
2011-02-28 04:00:00,2011-02-28,4,0.0
2011-02-28 05:00:00,2011-02-28,5,5.0
2011-02-28 06:00:00,2011-02-28,6,28.0
2011-02-28 07:00:00,2011-02-28,7,92.0
2011-02-28 08:00:00,2011-02-28,8,255.0
2011-02-28 09:00:00,2011-02-28,9,140.0
2011-02-28 10:00:00,2011-02-28,10,89.0
2011-02-28 11:00:00,2011-02-28,11,87.0
2011-02-28 12:00:00,2011-02-28,12,36.0
2011-02-28 13:00:00,2011-02-28,13,31.0
2011-02-28 14:00:00,2011-02-28,14,24.0
2011-02-28 15:00:00,2011-02-28,15,31.0
2011-02-28 16:00:00,2011-02-28,16,42.0
2011-02-28 17:00:00,2011-02-28,17,79.0
2011-02-28 18:00:00,2011-02-28,18,131.0
2011-02-28 19:00:00,2011-02-28,19,78.0
2011-02-28 20:00:00,2011-02-28,20,45.0
2011-02-28 21:00:00,2011-02-28,21,80.0
2011-02-28 22:00:00,2011-02-28,22,75.0
2011-02-28 23:00:00,2011-02-28,23,44.0
2011-03-01 00:00:00,2011-03-01,0,7.0
2011-03-01 01:00:00,2011-03-01,1,3.0
2011-02-28 04:00:00,2011-02-28,4,0.0
2011-02-28 05:00:00,2011-02-28,5,5.0
2011-02-28 06:00:00,2011-02-28,6,28.0
2011-02-28 07:00:00,2011-02-28,7,92.0
2011-02-28 08:00:00,2011-02-28,8,255.0
2011-02-28 09:00:00,2011-02-28,9,140.0
2011-02-28 10:00:00,2011-02-28,10,89.0
2011-02-28 11:00:00,2011-02-28,11,87.0
2011-02-28 12:00:00,2011-02-28,12,36.0
2011-02-28 13:00:00,2011-02-28,13,31.0
2011-02-28 14:00:00,2011-02-28,14,24.0
2011-02-28 15:00:00,2011-02-28,15,31.0
2011-02-28 16:00:00,2011-02-28,16,42.0
2011-02-28 17:00:00,2011-02-28,17,79.0
2011-02-28 18:00:00,2011-02-28,18,131.0
2011-02-28 19:00:00,2011-02-28,19,78.0
2011-02-28 20:00:00,2011-02-28,20,45.0
2011-02-28 21:00:00,2011-02-28,21,80.0
2011-02-28 22:00:00,2011-02-28,22,75.0
2011-02-28 23:00:00,2011-02-28,23,44.0
2011-03-01 00:00:00,2011-03-01,0,7.0
2011-03-01 01:00:00,2011-03-01,1,3.0
2011-03-01 02:00:00,2011-03-01,2,4.0
2011-03-01 03:00:00,2011-03-01,3,2.0
2011-03-06 05:00:00,2011-03-06,5,0.0
2011-03-06 06:00:00,2011-03-06,6,2.0
2011-03-06 07:00:00,2011-03-06,7,4.0
2011-03-06 08:00:00,2011-03-06,8,9.0
2011-03-06 09:00:00,2011-03-06,9,22.0
2011-03-06 10:00:00,2011-03-06,10,31.0
2011-03-06 11:00:00,2011-03-06,11,62.0
2011-03-06 12:00:00,2011-03-06,12,68.0
2011-03-06 13:00:00,2011-03-06,13,103.0
2011-03-06 14:00:00,2011-03-06,14,39.0
2011-03-06 15:00:00,2011-03-06,15,6.0
2011-03-06 16:00:00,2011-03-06,16,11.0
2011-03-06 17:00:00,2011-03-06,17,23.0
2011-03-06 18:00:00,2011-03-06,18,20.0
2011-03-06 19:00:00,2011-03-06,19,11.0
2011-03-06 20:00:00,2011-03-06,20,10.0
2011-03-06 21:00:00,2011-03-06,21,7.0
2011-03-06 22:00:00,2011-03-06,22,9.0
2011-03-06 23:00:00,2011-03-06,23,9.0
2011-03-07 00:00:00,2011-03-07,0,4.0
2011-03-07 01:00:00,2011-03-07,1,2.0
2011-03-07 02:00:00,2011-03-07,2,0.0
2011-03-07 03:00:00,2011-03-07,3,1.0
2011-03-07 04:00:00,2011-03-07,4,1.0
2011-03-07 02:00:00,2011-03-07,2,0.0
2011-03-07 03:00:00,2011-03-07,3,1.0
2011-03-07 04:00:00,2011-03-07,4,1.0
2011-03-07 05:00:00,2011-03-07,5,1.0
2011-03-07 06:00:00,2011-03-07,6,33.0
2011-03-07 07:00:00,2011-03-07,7,90.0
2011-03-07 08:00:00,2011-03-07,8,205.0
2011-03-07 09:00:00,2011-03-07,9,130.0
2011-03-07 10:00:00,2011-03-07,10,57.0
2011-03-07 11:00:00,2011-03-07,11,60.0
2011-03-07 12:00:00,2011-03-07,12,96.0
2011-03-07 13:00:00,2011-03-07,13,70.0
2011-03-07 14:00:00,2011-03-07,14,76.0
2011-03-07 15:00:00,2011-03-07,15,95.0
2011-03-07 16:00:00,2011-03-07,16,120.0
2011-03-07 17:00:00,2011-03-07,17,230.0
2011-03-07 18:00:00,2011-03-07,18,232.0
2011-03-07 19:00:00,2011-03-07,19,142.0
2011-03-07 20:00:00,2011-03-07,20,90.0
2011-03-07 21:00:00,2011-03-07,21,52.0
2011-03-07 22:00:00,2011-03-07,22,35.0
2011-03-07 23:00:00,2011-03-07,23,20.0
2011-03-08 00:00:00,2011-03-08,0,10.0
2011-03-08 01:00:00,2011-03-08,1,3.0
2011-03-10 03:00:00,2011-03-10,3,0.0
2011-03-10 04:00:00,2011-03-10,4,0.0
2011-03-10 05:00:00,2011-03-10,5,3.0
2011-03-10 06:00:00,2011-03-10,6,12.0
2011-03-10 07:00:00,2011-03-10,7,37.0
2011-03-10 08:00:00,2011-03-10,8,44.0
2011-03-10 09:00:00,2011-03-10,9,24.0
2011-03-10 10:00:00,2011-03-10,10,17.0
2011-03-10 11:00:00,2011-03-10,11,11.0
2011-03-10 12:00:00,2011-03-10,12,33.0
2011-03-10 13:00:00,2011-03-10,13,11.0
2011-03-10 14:00:00,2011-03-10,14,12.0
2011-03-10 15:00:00,2011-03-10,15,14.0
2011-03-10 16:00:00,2011-03-10,16,21.0
2011-03-10 17:00:00,2011-03-10,17,111.0
2011-03-10 18:00:00,2011-03-10,18,80.0
2011-03-10 19:00:00,2011-03-10,19,55.0
2011-03-10 20:00:00,2011-03-10,20,37.0
2011-03-10 21:00:00,2011-03-10,21,28.0
2011-03-10 22:00:00,2011-03-10,22,33.0
2011-03-10 23:00:00,2011-03-10,23,27.0
2011-03-11 00:00:00,2011-03-11,0,6.0
2011-03-11 01:00:00,2011-03-11,1,7.0
2011-03-11 02:00:00,2011-03-11,2,5.0
2011-03-10 04:00:00,2011-03-10,4,0.0
2011-03-10 05:00:00,2011-03-10,5,3.0
2011-03-10 06:00:00,2011-03-10,6,12.0
2011-03-10 07:00:00,2011-03-10,7,37.0
2011-03-10 08:00:00,2011-03-10,8,44.0
2011-03-10 09:00:00,2011-03-10,9,24.0
2011-03-10 10:00:00,2011-03-10,10,17.0
2011-03-10 11:00:00,2011-03-10,11,11.0
2011-03-10 12:00:00,2011-03-10,12,33.0
2011-03-10 13:00:00,2011-03-10,13,11.0
2011-03-10 14:00:00,2011-03-10,14,12.0
2011-03-10 15:00:00,2011-03-10,15,14.0
2011-03-10 16:00:00,2011-03-10,16,21.0
2011-03-10 17:00:00,2011-03-10,17,111.0
2011-03-10 18:00:00,2011-03-10,18,80.0
2011-03-10 19:00:00,2011-03-10,19,55.0
2011-03-10 20:00:00,2011-03-10,20,37.0
2011-03-10 21:00:00,2011-03-10,21,28.0
2011-03-10 22:00:00,2011-03-10,22,33.0
2011-03-10 23:00:00,2011-03-10,23,27.0
2011-03-11 00:00:00,2011-03-11,0,6.0
2011-03-11 01:00:00,2011-03-11,1,7.0
2011-03-11 02:00:00,2011-03-11,2,5.0
2011-03-11 03:00:00,2011-03-11,3,2.0
2011-03-11 04:00:00,2011-03-11,4,0.0
2011-03-11 05:00:00,2011-03-11,5,7.0
2011-03-11 06:00:00,2011-03-11,6,32.0
2011-03-11 07:00:00,2011-03-11,7,112.0
2011-03-11 08:00:00,2011-03-11,8,258.0
2011-03-11 09:00:00,2011-03-11,9,155.0
2011-03-11 10:00:00,2011-03-11,10,77.0
2011-03-11 11:00:00,2011-03-11,11,78.0
2011-03-11 12:00:00,2011-03-11,12,110.0
2011-03-11 13:00:00,2011-03-11,13,107.0
2011-03-11 14:00:00,2011-03-11,14,87.0
2011-03-11 15:00:00,2011-03-11,15,84.0
2011-03-11 16:00:00,2011-03-11,16,111.0
2011-03-11 17:00:00,2011-03-11,17,220.0
2011-03-11 18:00:00,2011-03-11,18,150.0
2011-03-11 19:00:00,2011-03-11,19,118.0
2011-03-11 20:00:00,2011-03-11,20,75.0
2011-03-11 21:00:00,2011-03-11,21,53.0
2011-03-11 22:00:00,2011-03-11,22,62.0
2011-03-11 23:00:00,2011-03-11,23,37.0
2011-03-12 00:00:00,2011-03-12,0,32.0
2011-03-12 01:00:00,2011-03-12,1,18.0
2011-03-12 02:00:00,2011-03-12,2,13.0
2011-03-12 03:00:00,2011-03-12,3,7.0
2011-03-13 02:00:00,2011-03-13,2,0.0
2011-03-13 03:00:00,2011-03-13,3,21.0
2011-03-13 04:00:00,2011-03-13,4,10.0
2011-03-13 05:00:00,2011-03-13,5,3.0
2011-03-13 06:00:00,2011-03-13,6,2.0
2011-03-13 07:00:00,2011-03-13,7,9.0
2011-03-13 08:00:00,2011-03-13,8,34.0
2011-03-13 09:00:00,2011-03-13,9,44.0
2011-03-13 10:00:00,2011-03-13,10,122.0
2011-03-13 11:00:00,2011-03-13,11,179.0
2011-03-13 12:00:00,2011-03-13,12,192.0
2011-03-13 13:00:00,2011-03-13,13,213.0
2011-03-13 14:00:00,2011-03-13,14,247.0
2011-03-13 15:00:00,2011-03-13,15,300.0
2011-03-13 16:00:00,2011-03-13,16,253.0
2011-03-13 17:00:00,2011-03-13,17,237.0
2011-03-13 18:00:00,2011-03-13,18,146.0
2011-03-13 19:00:00,2011-03-13,19,100.0
2011-03-13 20:00:00,2011-03-13,20,75.0
2011-03-13 21:00:00,2011-03-13,21,54.0
2011-03-13 22:00:00,2011-03-13,22,37.0
2011-03-13 23:00:00,2011-03-13,23,27.0
2011-03-14 00:00:00,2011-03-14,0,11.0
2011-03-14 01:00:00,2011-03-14,1,1.0
2011-03-14 04:00:00,2011-03-14,4,0.0
2011-03-14 05:00:00,2011-03-14,5,8.0
2011-03-14 06:00:00,2011-03-14,6,28.0
2011-03-14 07:00:00,2011-03-14,7,86.0
2011-03-14 08:00:00,2011-03-14,8,240.0
2011-03-14 09:00:00,2011-03-14,9,139.0
2011-03-14 10:00:00,2011-03-14,10,83.0
2011-03-14 11:00:00,2011-03-14,11,70.0
2011-03-14 12:00:00,2011-03-14,12,94.0
2011-03-14 13:00:00,2011-03-14,13,75.0
2011-03-14 14:00:00,2011-03-14,14,79.0
2011-03-14 15:00:00,2011-03-14,15,100.0
2011-03-14 16:00:00,2011-03-14,16,107.0
2011-03-14 17:00:00,2011-03-14,17,270.0
2011-03-14 18:00:00,2011-03-14,18,234.0
2011-03-14 19:00:00,2011-03-14,19,149.0
2011-03-14 20:00:00,2011-03-14,20,127.0
2011-03-14 21:00:00,2011-03-14,21,61.0
2011-03-14 22:00:00,2011-03-14,22,47.0
2011-03-14 23:00:00,2011-03-14,23,19.0
2011-03-15 00:00:00,2011-03-15,0,14.0
2011-03-15 01:00:00,2011-03-15,1,9.0
2011-03-15 02:00:00,2011-03-15,2,3.0
2011-03-15 03:00:00,2011-03-15,3,0.0
2011-03-15 03:00:00,2011-03-15,3,0.0
2011-03-15 04:00:00,2011-03-15,4,2.0
2011-03-15 05:00:00,2011-03-15,5,11.0
2011-03-15 06:00:00,2011-03-15,6,35.0
2011-03-15 07:00:00,2011-03-15,7,119.0
2011-03-15 08:00:00,2011-03-15,8,278.0
2011-03-15 09:00:00,2011-03-15,9,154.0
2011-03-15 10:00:00,2011-03-15,10,77.0
2011-03-15 11:00:00,2011-03-15,11,77.0
2011-03-15 12:00:00,2011-03-15,12,100.0
2011-03-15 13:00:00,2011-03-15,13,94.0
2011-03-15 14:00:00,2011-03-15,14,88.0
2011-03-15 15:00:00,2011-03-15,15,87.0
2011-03-15 16:00:00,2011-03-15,16,114.0
2011-03-15 17:00:00,2011-03-15,17,214.0
2011-03-15 18:00:00,2011-03-15,18,223.0
2011-03-15 19:00:00,2011-03-15,19,149.0
2011-03-15 20:00:00,2011-03-15,20,86.0
2011-03-15 21:00:00,2011-03-15,21,54.0
2011-03-15 22:00:00,2011-03-15,22,20.0
2011-03-15 23:00:00,2011-03-15,23,16.0
2011-03-16 00:00:00,2011-03-16,0,8.0
2011-03-16 01:00:00,2011-03-16,1,3.0
2011-03-16 02:00:00,2011-03-16,2,0.0
2011-03-16 02:00:00,2011-03-16,2,0.0
2011-03-16 03:00:00,2011-03-16,3,3.0
2011-03-16 04:00:00,2011-03-16,4,1.0
2011-03-16 05:00:00,2011-03-16,5,3.0
2011-03-16 06:00:00,2011-03-16,6,31.0
2011-03-16 07:00:00,2011-03-16,7,110.0
2011-03-16 08:00:00,2011-03-16,8,253.0
2011-03-16 09:00:00,2011-03-16,9,151.0
2011-03-16 10:00:00,2011-03-16,10,66.0
2011-03-16 11:00:00,2011-03-16,11,73.0
2011-03-16 12:00:00,2011-03-16,12,87.0
2011-03-16 13:00:00,2011-03-16,13,99.0
2011-03-16 14:00:00,2011-03-16,14,99.0
2011-03-16 15:00:00,2011-03-16,15,99.0
2011-03-16 16:00:00,2011-03-16,16,150.0
2011-03-16 17:00:00,2011-03-16,17,252.0
2011-03-16 18:00:00,2011-03-16,18,235.0
2011-03-16 19:00:00,2011-03-16,19,168.0
2011-03-16 20:00:00,2011-03-16,20,120.0
2011-03-16 21:00:00,2011-03-16,21,77.0
2011-03-16 22:00:00,2011-03-16,22,59.0
2011-03-16 23:00:00,2011-03-16,23,25.0
2011-03-17 00:00:00,2011-03-17,0,22.0
2011-03-17 01:00:00,2011-03-17,1,12.0
2011-03-18 04:00:00,2011-03-18,4,0.0
2011-03-18 05:00:00,2011-03-18,5,10.0
2011-03-18 06:00:00,2011-03-18,6,35.0
2011-03-18 07:00:00,2011-03-18,7,118.0
2011-03-18 08:00:00,2011-03-18,8,279.0
2011-03-18 09:00:00,2011-03-18,9,205.0
2011-03-18 10:00:00,2011-03-18,10,116.0
2011-03-18 11:00:00,2011-03-18,11,156.0
2011-03-18 12:00:00,2011-03-18,12,191.0
2011-03-18 13:00:00,2011-03-18,13,175.0
2011-03-18 14:00:00,2011-03-18,14,170.0
2011-03-18 15:00:00,2011-03-18,15,170.0
2011-03-18 16:00:00,2011-03-18,16,200.0
2011-03-18 17:00:00,2011-03-18,17,329.0
2011-03-18 18:00:00,2011-03-18,18,325.0
2011-03-18 19:00:00,2011-03-18,19,189.0
2011-03-18 20:00:00,2011-03-18,20,147.0
2011-03-18 21:00:00,2011-03-18,21,112.0
2011-03-18 22:00:00,2011-03-18,22,117.0
2011-03-18 23:00:00,2011-03-18,23,86.0
2011-03-19 00:00:00,2011-03-19,0,70.0
2011-03-19 01:00:00,2011-03-19,1,49.0
2011-03-19 02:00:00,2011-03-19,2,24.0
2011-03-19 03:00:00,2011-03-19,3,8.0
2011-03-21 04:00:00,2011-03-21,4,0.0
2011-03-21 05:00:00,2011-03-21,5,2.0
2011-03-21 06:00:00,2011-03-21,6,32.0
2011-03-21 07:00:00,2011-03-21,7,17.0
2011-03-21 08:00:00,2011-03-21,8,97.0
2011-03-21 09:00:00,2011-03-21,9,126.0
2011-03-21 10:00:00,2011-03-21,10,61.0
2011-03-21 11:00:00,2011-03-21,11,79.0
2011-03-21 12:00:00,2011-03-21,12,81.0
2011-03-21 13:00:00,2011-03-21,13,112.0
2011-03-21 14:00:00,2011-03-21,14,101.0
2011-03-21 15:00:00,2011-03-21,15,106.0
